,State_Name,Cost,Code,Item,Year
238,Wisconsin,337,4,Medicare/Other Professional Services (Millions of Dollars),2016
239,Wyoming,34,4,Medicare/Other Professional Services (Millions of Dollars),2016
249,Alabama,7,5,Medicare/Dental Services (Millions of Dollars),2016
250,Alaska,0,5,Medicare/Dental Services (Millions of Dollars),2016
251,Arizona,24,5,Medicare/Dental Services (Millions of Dollars),2016
252,Arkansas,3,5,Medicare/Dental Services (Millions of Dollars),2016
253,California,61,5,Medicare/Dental Services (Millions of Dollars),2016
254,Colorado,5,5,Medicare/Dental Services (Millions of Dollars),2016
255,Connecticut,4,5,Medicare/Dental Services (Millions of Dollars),2016
256,Delaware,0,5,Medicare/Dental Services (Millions of Dollars),2016
257,District of Columbia,1,5,Medicare/Dental Services (Millions of Dollars),2016
258,Florida,94,5,Medicare/Dental Services (Millions of Dollars),2016
259,Georgia,14,5,Medicare/Dental Services (Millions of Dollars),2016
260,Hawaii,4,5,Medicare/Dental Services (Millions of Dollars),2016
261,Idaho,1,5,Medicare/Dental Services (Millions of Dollars),2016
262,Illinois,14,5,Medicare/Dental Services (Millions of Dollars),2016
263,Indiana,5,5,Medicare/Dental Services (Millions of Dollars),2016
264,Iowa,1,5,Medicare/Dental Services (Millions of Dollars),2016
265,Kansas,1,5,Medicare/Dental Services (Millions of Dollars),2016
266,Kentucky,3,5,Medicare/Dental Services (Millions of Dollars),2016
267,Louisiana,7,5,Medicare/Dental Services (Millions of Dollars),2016
268,Maine,1,5,Medicare/Dental Services (Millions of Dollars),2016
269,Maryland,3,5,Medicare/Dental Services (Millions of Dollars),2016
270,Massachusetts,4,5,Medicare/Dental Services (Millions of Dollars),2016
271,Michigan,9,5,Medicare/Dental Services (Millions of Dollars),2016
272,Minnesota,4,5,Medicare/Dental Services (Millions of Dollars),2016
273,Mississippi,2,5,Medicare/Dental Services (Millions of Dollars),2016
274,Missouri,10,5,Medicare/Dental Services (Millions of Dollars),2016
275,Montana,2,5,Medicare/Dental Services (Millions of Dollars),2016
276,Nebraska,1,5,Medicare/Dental Services (Millions of Dollars),2016
277,Nevada,5,5,Medicare/Dental Services (Millions of Dollars),2016
278,New Hampshire,0,5,Medicare/Dental Services (Millions of Dollars),2016
279,New Jersey,6,5,Medicare/Dental Services (Millions of Dollars),2016
280,New Mexico,4,5,Medicare/Dental Services (Millions of Dollars),2016
281,New York,54,5,Medicare/Dental Services (Millions of Dollars),2016
282,North Carolina,9,5,Medicare/Dental Services (Millions of Dollars),2016
283,North Dakota,0,5,Medicare/Dental Services (Millions of Dollars),2016
284,Ohio,15,5,Medicare/Dental Services (Millions of Dollars),2016
285,Oklahoma,2,5,Medicare/Dental Services (Millions of Dollars),2016
286,Oregon,3,5,Medicare/Dental Services (Millions of Dollars),2016
287,Pennsylvania,20,5,Medicare/Dental Services (Millions of Dollars),2016
288,Rhode Island,1,5,Medicare/Dental Services (Millions of Dollars),2016
289,South Carolina,5,5,Medicare/Dental Services (Millions of Dollars),2016
290,South Dakota,0,5,Medicare/Dental Services (Millions of Dollars),2016
291,Tennessee,15,5,Medicare/Dental Services (Millions of Dollars),2016
292,Texas,60,5,Medicare/Dental Services (Millions of Dollars),2016
293,Utah,3,5,Medicare/Dental Services (Millions of Dollars),2016
294,Vermont,0,5,Medicare/Dental Services (Millions of Dollars),2016
295,Virginia,4,5,Medicare/Dental Services (Millions of Dollars),2016
296,Washington,8,5,Medicare/Dental Services (Millions of Dollars),2016
297,West Virginia,1,5,Medicare/Dental Services (Millions of Dollars),2016
298,Wisconsin,9,5,Medicare/Dental Services (Millions of Dollars),2016
299,Wyoming,0,5,Medicare/Dental Services (Millions of Dollars),2016
309,Alabama,811,6,Medicare/Home Health Care (Millions of Dollars),2016
310,Alaska,20,6,Medicare/Home Health Care (Millions of Dollars),2016
311,Arizona,692,6,Medicare/Home Health Care (Millions of Dollars),2016
312,Arkansas,310,6,Medicare/Home Health Care (Millions of Dollars),2016
313,California,4326,6,Medicare/Home Health Care (Millions of Dollars),2016
314,Colorado,478,6,Medicare/Home Health Care (Millions of Dollars),2016
315,Connecticut,471,6,Medicare/Home Health Care (Millions of Dollars),2016
316,Delaware,120,6,Medicare/Home Health Care (Millions of Dollars),2016
317,District of Columbia,44,6,Medicare/Home Health Care (Millions of Dollars),2016
318,Florida,3556,6,Medicare/Home Health Care (Millions of Dollars),2016
319,Georgia,1089,6,Medicare/Home Health Care (Millions of Dollars),2016
320,Hawaii,101,6,Medicare/Home Health Care (Millions of Dollars),2016
321,Idaho,190,6,Medicare/Home Health Care (Millions of Dollars),2016
322,Illinois,1448,6,Medicare/Home Health Care (Millions of Dollars),2016
323,Indiana,650,6,Medicare/Home Health Care (Millions of Dollars),2016
324,Iowa,237,6,Medicare/Home Health Care (Millions of Dollars),2016
325,Kansas,274,6,Medicare/Home Health Care (Millions of Dollars),2016
326,Kentucky,455,6,Medicare/Home Health Care (Millions of Dollars),2016
327,Louisiana,747,6,Medicare/Home Health Care (Millions of Dollars),2016
328,Maine,169,6,Medicare/Home Health Care (Millions of Dollars),2016
329,Maryland,538,6,Medicare/Home Health Care (Millions of Dollars),2016
330,Massachusetts,985,6,Medicare/Home Health Care (Millions of Dollars),2016
331,Michigan,1293,6,Medicare/Home Health Care (Millions of Dollars),2016
332,Minnesota,477,6,Medicare/Home Health Care (Millions of Dollars),2016
333,Mississippi,485,6,Medicare/Home Health Care (Millions of Dollars),2016
334,Missouri,610,6,Medicare/Home Health Care (Millions of Dollars),2016
335,Montana,61,6,Medicare/Home Health Care (Millions of Dollars),2016
336,Nebraska,141,6,Medicare/Home Health Care (Millions of Dollars),2016
337,Nevada,355,6,Medicare/Home Health Care (Millions of Dollars),2016
338,New Hampshire,165,6,Medicare/Home Health Care (Millions of Dollars),2016
339,New Jersey,805,6,Medicare/Home Health Care (Millions of Dollars),2016
340,New Mexico,228,6,Medicare/Home Health Care (Millions of Dollars),2016
341,New York,1490,6,Medicare/Home Health Care (Millions of Dollars),2016
342,North Carolina,1042,6,Medicare/Home Health Care (Millions of Dollars),2016
343,North Dakota,19,6,Medicare/Home Health Care (Millions of Dollars),2016
344,Ohio,1518,6,Medicare/Home Health Care (Millions of Dollars),2016
345,Oklahoma,683,6,Medicare/Home Health Care (Millions of Dollars),2016
346,Oregon,406,6,Medicare/Home Health Care (Millions of Dollars),2016
347,Pennsylvania,1556,6,Medicare/Home Health Care (Millions of Dollars),2016
348,Rhode Island,162,6,Medicare/Home Health Care (Millions of Dollars),2016
349,South Carolina,610,6,Medicare/Home Health Care (Millions of Dollars),2016
350,South Dakota,38,6,Medicare/Home Health Care (Millions of Dollars),2016
351,Tennessee,776,6,Medicare/Home Health Care (Millions of Dollars),2016
352,Texas,4034,6,Medicare/Home Health Care (Millions of Dollars),2016
353,Utah,305,6,Medicare/Home Health Care (Millions of Dollars),2016
354,Vermont,77,6,Medicare/Home Health Care (Millions of Dollars),2016
355,Virginia,774,6,Medicare/Home Health Care (Millions of Dollars),2016
356,Washington,565,6,Medicare/Home Health Care (Millions of Dollars),2016
357,West Virginia,223,6,Medicare/Home Health Care (Millions of Dollars),2016
358,Wisconsin,536,6,Medicare/Home Health Care (Millions of Dollars),2016
359,Wyoming,24,6,Medicare/Home Health Care (Millions of Dollars),2016
369,Alabama,1692,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
370,Alaska,85,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
371,Arizona,1691,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
372,Arkansas,847,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
373,California,9625,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
374,Colorado,1083,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
375,Connecticut,1225,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
376,Delaware,331,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
377,District of Columbia,160,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
378,Florida,7133,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
379,Georgia,2720,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
380,Hawaii,335,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
381,Idaho,403,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
382,Illinois,3215,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
383,Indiana,2052,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
384,Iowa,818,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
385,Kansas,716,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
386,Kentucky,1592,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
387,Louisiana,1525,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
388,Maine,486,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
389,Maryland,1373,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
390,Massachusetts,2032,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
391,Michigan,3334,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
392,Minnesota,1249,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
393,Mississippi,959,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
394,Missouri,1974,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
395,Montana,248,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
396,Nebraska,459,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
397,Nevada,632,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
398,New Hampshire,342,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
399,New Jersey,2927,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
400,New Mexico,508,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
401,New York,7161,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
402,North Carolina,3170,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
403,North Dakota,159,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
404,Ohio,3780,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
405,Oklahoma,1065,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
406,Oregon,1052,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
407,Pennsylvania,4623,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
408,Rhode Island,317,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
409,South Carolina,1616,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
410,South Dakota,198,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
411,Tennessee,2264,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
412,Texas,6341,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
413,Utah,485,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
414,Vermont,195,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
415,Virginia,1880,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
416,Washington,1506,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
417,West Virginia,723,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
418,Wisconsin,1585,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
419,Wyoming,113,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2016
429,Alabama,167,8,Medicare/Durable Medical Products (Millions of Dollars),2016
430,Alaska,5,8,Medicare/Durable Medical Products (Millions of Dollars),2016
431,Arizona,177,8,Medicare/Durable Medical Products (Millions of Dollars),2016
432,Arkansas,102,8,Medicare/Durable Medical Products (Millions of Dollars),2016
433,California,705,8,Medicare/Durable Medical Products (Millions of Dollars),2016
434,Colorado,149,8,Medicare/Durable Medical Products (Millions of Dollars),2016
435,Connecticut,71,8,Medicare/Durable Medical Products (Millions of Dollars),2016
436,Delaware,20,8,Medicare/Durable Medical Products (Millions of Dollars),2016
437,District of Columbia,9,8,Medicare/Durable Medical Products (Millions of Dollars),2016
438,Florida,646,8,Medicare/Durable Medical Products (Millions of Dollars),2016
439,Georgia,269,8,Medicare/Durable Medical Products (Millions of Dollars),2016
440,Hawaii,17,8,Medicare/Durable Medical Products (Millions of Dollars),2016
441,Idaho,45,8,Medicare/Durable Medical Products (Millions of Dollars),2016
442,Illinois,252,8,Medicare/Durable Medical Products (Millions of Dollars),2016
443,Indiana,167,8,Medicare/Durable Medical Products (Millions of Dollars),2016
444,Iowa,62,8,Medicare/Durable Medical Products (Millions of Dollars),2016
445,Kansas,61,8,Medicare/Durable Medical Products (Millions of Dollars),2016
446,Kentucky,147,8,Medicare/Durable Medical Products (Millions of Dollars),2016
447,Louisiana,129,8,Medicare/Durable Medical Products (Millions of Dollars),2016
448,Maine,34,8,Medicare/Durable Medical Products (Millions of Dollars),2016
449,Maryland,85,8,Medicare/Durable Medical Products (Millions of Dollars),2016
450,Massachusetts,128,8,Medicare/Durable Medical Products (Millions of Dollars),2016
451,Michigan,243,8,Medicare/Durable Medical Products (Millions of Dollars),2016
452,Minnesota,100,8,Medicare/Durable Medical Products (Millions of Dollars),2016
453,Mississippi,97,8,Medicare/Durable Medical Products (Millions of Dollars),2016
454,Missouri,183,8,Medicare/Durable Medical Products (Millions of Dollars),2016
455,Montana,24,8,Medicare/Durable Medical Products (Millions of Dollars),2016
456,Nebraska,38,8,Medicare/Durable Medical Products (Millions of Dollars),2016
457,Nevada,86,8,Medicare/Durable Medical Products (Millions of Dollars),2016
458,New Hampshire,21,8,Medicare/Durable Medical Products (Millions of Dollars),2016
459,New Jersey,150,8,Medicare/Durable Medical Products (Millions of Dollars),2016
460,New Mexico,67,8,Medicare/Durable Medical Products (Millions of Dollars),2016
461,New York,423,8,Medicare/Durable Medical Products (Millions of Dollars),2016
462,North Carolina,289,8,Medicare/Durable Medical Products (Millions of Dollars),2016
463,North Dakota,10,8,Medicare/Durable Medical Products (Millions of Dollars),2016
464,Ohio,299,8,Medicare/Durable Medical Products (Millions of Dollars),2016
465,Oklahoma,104,8,Medicare/Durable Medical Products (Millions of Dollars),2016
466,Oregon,111,8,Medicare/Durable Medical Products (Millions of Dollars),2016
467,Pennsylvania,340,8,Medicare/Durable Medical Products (Millions of Dollars),2016
468,Rhode Island,19,8,Medicare/Durable Medical Products (Millions of Dollars),2016
469,South Carolina,159,8,Medicare/Durable Medical Products (Millions of Dollars),2016
470,South Dakota,15,8,Medicare/Durable Medical Products (Millions of Dollars),2016
471,Tennessee,235,8,Medicare/Durable Medical Products (Millions of Dollars),2016
472,Texas,583,8,Medicare/Durable Medical Products (Millions of Dollars),2016
473,Utah,71,8,Medicare/Durable Medical Products (Millions of Dollars),2016
474,Vermont,11,8,Medicare/Durable Medical Products (Millions of Dollars),2016
475,Virginia,164,8,Medicare/Durable Medical Products (Millions of Dollars),2016
476,Washington,130,8,Medicare/Durable Medical Products (Millions of Dollars),2016
477,West Virginia,67,8,Medicare/Durable Medical Products (Millions of Dollars),2016
478,Wisconsin,133,8,Medicare/Durable Medical Products (Millions of Dollars),2016
479,Wyoming,14,8,Medicare/Durable Medical Products (Millions of Dollars),2016
489,Alabama,467,9,Medicare/Nursing Home Care (Millions of Dollars),2016
490,Alaska,14,9,Medicare/Nursing Home Care (Millions of Dollars),2016
491,Arizona,491,9,Medicare/Nursing Home Care (Millions of Dollars),2016
492,Arkansas,314,9,Medicare/Nursing Home Care (Millions of Dollars),2016
493,California,4038,9,Medicare/Nursing Home Care (Millions of Dollars),2016
494,Colorado,424,9,Medicare/Nursing Home Care (Millions of Dollars),2016
495,Connecticut,621,9,Medicare/Nursing Home Care (Millions of Dollars),2016
496,Delaware,129,9,Medicare/Nursing Home Care (Millions of Dollars),2016
497,District of Columbia,78,9,Medicare/Nursing Home Care (Millions of Dollars),2016
498,Florida,2919,9,Medicare/Nursing Home Care (Millions of Dollars),2016
499,Georgia,769,9,Medicare/Nursing Home Care (Millions of Dollars),2016
500,Hawaii,105,9,Medicare/Nursing Home Care (Millions of Dollars),2016
501,Idaho,108,9,Medicare/Nursing Home Care (Millions of Dollars),2016
502,Illinois,1828,9,Medicare/Nursing Home Care (Millions of Dollars),2016
503,Indiana,1046,9,Medicare/Nursing Home Care (Millions of Dollars),2016
504,Iowa,311,9,Medicare/Nursing Home Care (Millions of Dollars),2016
505,Kansas,305,9,Medicare/Nursing Home Care (Millions of Dollars),2016
506,Kentucky,567,9,Medicare/Nursing Home Care (Millions of Dollars),2016
507,Louisiana,456,9,Medicare/Nursing Home Care (Millions of Dollars),2016
508,Maine,150,9,Medicare/Nursing Home Care (Millions of Dollars),2016
509,Maryland,769,9,Medicare/Nursing Home Care (Millions of Dollars),2016
510,Massachusetts,1042,9,Medicare/Nursing Home Care (Millions of Dollars),2016
511,Michigan,1251,9,Medicare/Nursing Home Care (Millions of Dollars),2016
512,Minnesota,602,9,Medicare/Nursing Home Care (Millions of Dollars),2016
513,Mississippi,341,9,Medicare/Nursing Home Care (Millions of Dollars),2016
514,Missouri,683,9,Medicare/Nursing Home Care (Millions of Dollars),2016
515,Montana,78,9,Medicare/Nursing Home Care (Millions of Dollars),2016
516,Nebraska,222,9,Medicare/Nursing Home Care (Millions of Dollars),2016
517,Nevada,272,9,Medicare/Nursing Home Care (Millions of Dollars),2016
518,New Hampshire,178,9,Medicare/Nursing Home Care (Millions of Dollars),2016
519,New Jersey,1586,9,Medicare/Nursing Home Care (Millions of Dollars),2016
520,New Mexico,140,9,Medicare/Nursing Home Care (Millions of Dollars),2016
521,New York,2805,9,Medicare/Nursing Home Care (Millions of Dollars),2016
522,North Carolina,1090,9,Medicare/Nursing Home Care (Millions of Dollars),2016
523,North Dakota,49,9,Medicare/Nursing Home Care (Millions of Dollars),2016
524,Ohio,1640,9,Medicare/Nursing Home Care (Millions of Dollars),2016
525,Oklahoma,347,9,Medicare/Nursing Home Care (Millions of Dollars),2016
526,Oregon,321,9,Medicare/Nursing Home Care (Millions of Dollars),2016
527,Pennsylvania,1730,9,Medicare/Nursing Home Care (Millions of Dollars),2016
528,Rhode Island,163,9,Medicare/Nursing Home Care (Millions of Dollars),2016
529,South Carolina,482,9,Medicare/Nursing Home Care (Millions of Dollars),2016
530,South Dakota,79,9,Medicare/Nursing Home Care (Millions of Dollars),2016
531,Tennessee,813,9,Medicare/Nursing Home Care (Millions of Dollars),2016
532,Texas,2504,9,Medicare/Nursing Home Care (Millions of Dollars),2016
533,Utah,192,9,Medicare/Nursing Home Care (Millions of Dollars),2016
534,Vermont,74,9,Medicare/Nursing Home Care (Millions of Dollars),2016
535,Virginia,793,9,Medicare/Nursing Home Care (Millions of Dollars),2016
536,Washington,697,9,Medicare/Nursing Home Care (Millions of Dollars),2016
537,West Virginia,214,9,Medicare/Nursing Home Care (Millions of Dollars),2016
538,Wisconsin,660,9,Medicare/Nursing Home Care (Millions of Dollars),2016
539,Wyoming,47,9,Medicare/Nursing Home Care (Millions of Dollars),2016
549,Alabama,106,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
550,Alaska,19,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
551,Arizona,78,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
552,Arkansas,62,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
553,California,402,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
554,Colorado,44,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
555,Connecticut,79,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
556,Delaware,19,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
557,District of Columbia,10,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
558,Florida,277,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
559,Georgia,208,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
560,Hawaii,12,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
561,Idaho,17,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
562,Illinois,213,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
563,Indiana,106,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
564,Iowa,40,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
565,Kansas,42,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
566,Kentucky,114,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
567,Louisiana,72,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
568,Maine,32,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
569,Maryland,90,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
570,Massachusetts,181,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
571,Michigan,164,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
572,Minnesota,42,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
573,Mississippi,63,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
574,Missouri,97,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
575,Montana,14,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
576,Nebraska,25,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
577,Nevada,34,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
578,New Hampshire,29,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
579,New Jersey,132,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
580,New Mexico,39,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
581,New York,248,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
582,North Carolina,174,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
583,North Dakota,10,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
584,Ohio,214,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
585,Oklahoma,74,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
586,Oregon,48,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
587,Pennsylvania,179,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
588,Rhode Island,24,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
589,South Carolina,132,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
590,South Dakota,14,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
591,Tennessee,139,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
592,Texas,366,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
593,Utah,13,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
594,Vermont,15,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
595,Virginia,143,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
596,Washington,88,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
597,West Virginia,66,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
598,Wisconsin,67,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
599,Wyoming,9,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2016
9,Alabama,10987,1,Medicare/Personal Health Care (Millions of Dollars),2017
10,Alaska,928,1,Medicare/Personal Health Care (Millions of Dollars),2017
11,Arizona,13270,1,Medicare/Personal Health Care (Millions of Dollars),2017
12,Arkansas,6330,1,Medicare/Personal Health Care (Millions of Dollars),2017
13,California,74508,1,Medicare/Personal Health Care (Millions of Dollars),2017
14,Colorado,8354,1,Medicare/Personal Health Care (Millions of Dollars),2017
15,Connecticut,8156,1,Medicare/Personal Health Care (Millions of Dollars),2017
16,Delaware,2296,1,Medicare/Personal Health Care (Millions of Dollars),2017
17,District of Columbia,1151,1,Medicare/Personal Health Care (Millions of Dollars),2017
18,Florida,53686,1,Medicare/Personal Health Care (Millions of Dollars),2017
19,Georgia,18063,1,Medicare/Personal Health Care (Millions of Dollars),2017
20,Hawaii,2351,1,Medicare/Personal Health Care (Millions of Dollars),2017
21,Idaho,2824,1,Medicare/Personal Health Care (Millions of Dollars),2017
22,Illinois,24926,1,Medicare/Personal Health Care (Millions of Dollars),2017
23,Indiana,13570,1,Medicare/Personal Health Care (Millions of Dollars),2017
24,Iowa,5965,1,Medicare/Personal Health Care (Millions of Dollars),2017
25,Kansas,5424,1,Medicare/Personal Health Care (Millions of Dollars),2017
26,Kentucky,9890,1,Medicare/Personal Health Care (Millions of Dollars),2017
27,Louisiana,10164,1,Medicare/Personal Health Care (Millions of Dollars),2017
28,Maine,3225,1,Medicare/Personal Health Care (Millions of Dollars),2017
29,Maryland,12411,1,Medicare/Personal Health Care (Millions of Dollars),2017
30,Massachusetts,15831,1,Medicare/Personal Health Care (Millions of Dollars),2017
31,Michigan,22944,1,Medicare/Personal Health Care (Millions of Dollars),2017
32,Minnesota,10418,1,Medicare/Personal Health Care (Millions of Dollars),2017
33,Mississippi,6781,1,Medicare/Personal Health Care (Millions of Dollars),2017
34,Missouri,13058,1,Medicare/Personal Health Care (Millions of Dollars),2017
35,Montana,1959,1,Medicare/Personal Health Care (Millions of Dollars),2017
36,Nebraska,3510,1,Medicare/Personal Health Care (Millions of Dollars),2017
37,Nevada,5726,1,Medicare/Personal Health Care (Millions of Dollars),2017
38,New Hampshire,2834,1,Medicare/Personal Health Care (Millions of Dollars),2017
39,New Jersey,20095,1,Medicare/Personal Health Care (Millions of Dollars),2017
40,New Mexico,3686,1,Medicare/Personal Health Care (Millions of Dollars),2017
41,New York,43715,1,Medicare/Personal Health Care (Millions of Dollars),2017
42,North Carolina,20320,1,Medicare/Personal Health Care (Millions of Dollars),2017
43,North Dakota,1283,1,Medicare/Personal Health Care (Millions of Dollars),2017
44,Ohio,25745,1,Medicare/Personal Health Care (Millions of Dollars),2017
45,Oklahoma,8074,1,Medicare/Personal Health Care (Millions of Dollars),2017
46,Oregon,7799,1,Medicare/Personal Health Care (Millions of Dollars),2017
47,Pennsylvania,30773,1,Medicare/Personal Health Care (Millions of Dollars),2017
48,Rhode Island,2296,1,Medicare/Personal Health Care (Millions of Dollars),2017
49,South Carolina,10916,1,Medicare/Personal Health Care (Millions of Dollars),2017
